,tg,lon,lat,twcrPath,era20cPath,eraintPath,merraPath,erafivePath
325,kaskinen_005_finland.csv,21.215,62.344,./20cr/kaskinen_005_finland.csv,./era20c/kaskinen_005_finland.csv,./eraint/kaskinen_005_finland.csv,./merra/kaskinen_005_finland.csv,./erafive/kaskinen_005_finland.csv
326,"kaumalapau,_hi_548a_usa.csv",-156.9,20.78,"./20cr/kaumalapau,_hi_548a_usa.csv","./era20c/kaumalapau,_hi_548a_usa.csv","./eraint/kaumalapau,_hi_548a_usa.csv","./merra/kaumalapau,_hi_548a_usa.csv","./erafive/kaumalapau,_hi_548a_usa.csv"
327,kavieng_068a_papua_new_guinea.csv,150.79,-2.585,./20cr/kavieng_068a_papua_new_guinea.csv,./era20c/kavieng_068a_papua_new_guinea.csv,./eraint/kavieng_068a_papua_new_guinea.csv,./merra/kavieng_068a_papua_new_guinea.csv,./erafive/kavieng_068a_papua_new_guinea.csv
328,kawaihae_552a_usa.csv,-155.83,20.033,./20cr/kawaihae_552a_usa.csv,./era20c/kawaihae_552a_usa.csv,./eraint/kawaihae_552a_usa.csv,./merra/kawaihae_552a_usa.csv,./erafive/kawaihae_552a_usa.csv
329,kawasaki_japan.csv,139.75,35.517,./20cr/kawasaki_japan.csv,./era20c/kawasaki_japan.csv,./eraint/kawasaki_japan.csv,./merra/kawasaki_japan.csv,./erafive/kawasaki_japan.csv
330,keelung_341a_republic_of_china.csv,121.75,25.157,./20cr/keelung_341a_republic_of_china.csv,./era20c/keelung_341a_republic_of_china.csv,./eraint/keelung_341a_republic_of_china.csv,./merra/keelung_341a_republic_of_china.csv,./erafive/keelung_341a_republic_of_china.csv
331,kelang_140a_malaysia.csv,101.36,3.05,./20cr/kelang_140a_malaysia.csv,./era20c/kelang_140a_malaysia.csv,./eraint/kelang_140a_malaysia.csv,./merra/kelang_140a_malaysia.csv,./erafive/kelang_140a_malaysia.csv
332,keling_141a_malaysia.csv,102.15,2.215,./20cr/keling_141a_malaysia.csv,./era20c/keling_141a_malaysia.csv,./eraint/keling_141a_malaysia.csv,./merra/keling_141a_malaysia.csv,./erafive/keling_141a_malaysia.csv
333,kemi_006_finland.csv,24.515,65.673,./20cr/kemi_006_finland.csv,./era20c/kemi_006_finland.csv,./eraint/kemi_006_finland.csv,./merra/kemi_006_finland.csv,./erafive/kemi_006_finland.csv
334,keppel_harbour_327a_singapore.csv,103.82,1.2633,./20cr/keppel_harbour_327a_singapore.csv,./era20c/keppel_harbour_327a_singapore.csv,./eraint/keppel_harbour_327a_singapore.csv,./merra/keppel_harbour_327a_singapore.csv,./erafive/keppel_harbour_327a_singapore.csv
335,kerguelen_001.csv,70.167,-48.858,./20cr/kerguelen_001.csv,./era20c/kerguelen_001.csv,./eraint/kerguelen_001.csv,./merra/kerguelen_001.csv,./erafive/kerguelen_001.csv
336,kerguelen_180a_france.csv,70.22,-49.345,./20cr/kerguelen_180a_france.csv,./era20c/kerguelen_180a_france.csv,./eraint/kerguelen_180a_france.csv,./merra/kerguelen_180a_france.csv,./erafive/kerguelen_180a_france.csv
337,"ketchikan,ak_571a_usa.csv",-131.63,55.333,"./20cr/ketchikan,ak_571a_usa.csv","./era20c/ketchikan,ak_571a_usa.csv","./eraint/ketchikan,ak_571a_usa.csv","./merra/ketchikan,ak_571a_usa.csv","./erafive/ketchikan,ak_571a_usa.csv"
338,"key_west,fl_242a_usa.csv",-81.808,24.553,"./20cr/key_west,fl_242a_usa.csv","./era20c/key_west,fl_242a_usa.csv","./eraint/key_west,fl_242a_usa.csv","./merra/key_west,fl_242a_usa.csv","./erafive/key_west,fl_242a_usa.csv"
339,khal_#10_135a_bangladesh.csv,91.817,22.267,./20cr/khal_#10_135a_bangladesh.csv,./era20c/khal_#10_135a_bangladesh.csv,./eraint/khal_#10_135a_bangladesh.csv,./merra/khal_#10_135a_bangladesh.csv,./erafive/khal_#10_135a_bangladesh.csv
340,khepupara_139a_bangladesh.csv,89.833,21.833,./20cr/khepupara_139a_bangladesh.csv,./era20c/khepupara_139a_bangladesh.csv,./eraint/khepupara_139a_bangladesh.csv,./merra/khepupara_139a_bangladesh.csv,./erafive/khepupara_139a_bangladesh.csv
341,kingedwardpoint_uk.csv,-36.497,-54.283,./20cr/kingedwardpoint_uk.csv,./era20c/kingedwardpoint_uk.csv,./eraint/kingedwardpoint_uk.csv,./merra/kingedwardpoint_uk.csv,./erafive/kingedwardpoint_uk.csv
342,kinlochbervi_p918_uk.csv,-5.0504,58.457,./20cr/kinlochbervi_p918_uk.csv,./era20c/kinlochbervi_p918_uk.csv,./eraint/kinlochbervi_p918_uk.csv,./merra/kinlochbervi_p918_uk.csv,./erafive/kinlochbervi_p918_uk.csv
343,kiptopekebeach_usa.csv,-75.988,37.165,./20cr/kiptopekebeach_usa.csv,./era20c/kiptopekebeach_usa.csv,./eraint/kiptopekebeach_usa.csv,./merra/kiptopekebeach_usa.csv,./erafive/kiptopekebeach_usa.csv
344,klagshamn_007_sweden.csv,12.894,55.522,./20cr/klagshamn_007_sweden.csv,./era20c/klagshamn_007_sweden.csv,./eraint/klagshamn_007_sweden.csv,./merra/klagshamn_007_sweden.csv,./erafive/klagshamn_007_sweden.csv
345,knysna_186a_south_africa.csv,23.033,-32.033,./20cr/knysna_186a_south_africa.csv,./era20c/knysna_186a_south_africa.csv,./eraint/knysna_186a_south_africa.csv,./merra/knysna_186a_south_africa.csv,./erafive/knysna_186a_south_africa.csv
346,kobe_japan.csv,135.18,34.683,./20cr/kobe_japan.csv,./era20c/kobe_japan.csv,./eraint/kobe_japan.csv,./merra/kobe_japan.csv,./erafive/kobe_japan.csv
347,kochi_japan.csv,133.57,33.5,./20cr/kochi_japan.csv,./era20c/kochi_japan.csv,./eraint/kochi_japan.csv,./merra/kochi_japan.csv,./erafive/kochi_japan.csv
348,"kodiak_isl.,alaska_039a_usa.csv",-152.51,57.732,"./20cr/kodiak_isl.,alaska_039a_usa.csv","./era20c/kodiak_isl.,alaska_039a_usa.csv","./eraint/kodiak_isl.,alaska_039a_usa.csv","./merra/kodiak_isl.,alaska_039a_usa.csv","./erafive/kodiak_isl.,alaska_039a_usa.csv"
349,komatsushima_japan.csv,134.58,34.017,./20cr/komatsushima_japan.csv,./era20c/komatsushima_japan.csv,./eraint/komatsushima_japan.csv,./merra/komatsushima_japan.csv,./erafive/komatsushima_japan.csv
350,kota_kinabalu_386a_malaysia.csv,116.07,5.9833,./20cr/kota_kinabalu_386a_malaysia.csv,./era20c/kota_kinabalu_386a_malaysia.csv,./eraint/kota_kinabalu_386a_malaysia.csv,./merra/kota_kinabalu_386a_malaysia.csv,./erafive/kota_kinabalu_386a_malaysia.csv
351,ko_lak_328a_thailand.csv,99.817,11.795,./20cr/ko_lak_328a_thailand.csv,./era20c/ko_lak_328a_thailand.csv,./eraint/ko_lak_328a_thailand.csv,./merra/ko_lak_328a_thailand.csv,./erafive/ko_lak_328a_thailand.csv
352,ko_taphao_noi_148a_thailand.csv,98.425,7.8317,./20cr/ko_taphao_noi_148a_thailand.csv,./era20c/ko_taphao_noi_148a_thailand.csv,./eraint/ko_taphao_noi_148a_thailand.csv,./merra/ko_taphao_noi_148a_thailand.csv,./erafive/ko_taphao_noi_148a_thailand.csv
353,kuantan_322a_malaysia.csv,103.43,3.975,./20cr/kuantan_322a_malaysia.csv,./era20c/kuantan_322a_malaysia.csv,./eraint/kuantan_322a_malaysia.csv,./merra/kuantan_322a_malaysia.csv,./erafive/kuantan_322a_malaysia.csv
354,kuchinotsu_japan.csv,130.2,32.6,./20cr/kuchinotsu_japan.csv,./era20c/kuchinotsu_japan.csv,./eraint/kuchinotsu_japan.csv,./merra/kuchinotsu_japan.csv,./erafive/kuchinotsu_japan.csv
355,kukup_325a_malaysia.csv,103.44,1.325,./20cr/kukup_325a_malaysia.csv,./era20c/kukup_325a_malaysia.csv,./eraint/kukup_325a_malaysia.csv,./merra/kukup_325a_malaysia.csv,./erafive/kukup_325a_malaysia.csv
356,kumano_japan.csv,136.17,33.933,./20cr/kumano_japan.csv,./era20c/kumano_japan.csv,./eraint/kumano_japan.csv,./merra/kumano_japan.csv,./erafive/kumano_japan.csv
357,kungsholmsfort_008_sweden.csv,15.589,56.105,./20cr/kungsholmsfort_008_sweden.csv,./era20c/kungsholmsfort_008_sweden.csv,./eraint/kungsholmsfort_008_sweden.csv,./merra/kungsholmsfort_008_sweden.csv,./erafive/kungsholmsfort_008_sweden.csv
358,kungsvik_009_sweden.csv,11.127,58.997,./20cr/kungsvik_009_sweden.csv,./era20c/kungsvik_009_sweden.csv,./eraint/kungsvik_009_sweden.csv,./merra/kungsvik_009_sweden.csv,./erafive/kungsvik_009_sweden.csv
359,kushimoto_japan.csv,135.78,33.467,./20cr/kushimoto_japan.csv,./era20c/kushimoto_japan.csv,./eraint/kushimoto_japan.csv,./merra/kushimoto_japan.csv,./erafive/kushimoto_japan.csv
360,kushiro_japan.csv,144.38,42.967,./20cr/kushiro_japan.csv,./era20c/kushiro_japan.csv,./eraint/kushiro_japan.csv,./merra/kushiro_japan.csv,./erafive/kushiro_japan.csv
361,kwajalein_055a_rep._of_marshall_i.csv,167.73,8.7333,./20cr/kwajalein_055a_rep._of_marshall_i.csv,./era20c/kwajalein_055a_rep._of_marshall_i.csv,./eraint/kwajalein_055a_rep._of_marshall_i.csv,./merra/kwajalein_055a_rep._of_marshall_i.csv,./erafive/kwajalein_055a_rep._of_marshall_i.csv
362,l._cornwallis_i._705a_canada.csv,-96.95,75.383,./20cr/l._cornwallis_i._705a_canada.csv,./era20c/l._cornwallis_i._705a_canada.csv,./eraint/l._cornwallis_i._705a_canada.csv,./merra/l._cornwallis_i._705a_canada.csv,./erafive/l._cornwallis_i._705a_canada.csv
363,lae_067a_papua_new_guinea.csv,146.98,-6.7333,./20cr/lae_067a_papua_new_guinea.csv,./era20c/lae_067a_papua_new_guinea.csv,./eraint/lae_067a_papua_new_guinea.csv,./merra/lae_067a_papua_new_guinea.csv,./erafive/lae_067a_papua_new_guinea.csv
364,"lagos,_algarve_723a_portugal.csv",-8.6683,37.098,"./20cr/lagos,_algarve_723a_portugal.csv","./era20c/lagos,_algarve_723a_portugal.csv","./eraint/lagos,_algarve_723a_portugal.csv","./merra/lagos,_algarve_723a_portugal.csv","./erafive/lagos,_algarve_723a_portugal.csv"
365,lagos_c_233c_nigeria.csv,3.45,6.4167,./20cr/lagos_c_233c_nigeria.csv,./era20c/lagos_c_233c_nigeria.csv,./eraint/lagos_c_233c_nigeria.csv,./merra/lagos_c_233c_nigeria.csv,./erafive/lagos_c_233c_nigeria.csv
366,lajolla_scrippspier__usa.csv,-117.26,32.867,./20cr/lajolla_scrippspier__usa.csv,./era20c/lajolla_scrippspier__usa.csv,./eraint/lajolla_scrippspier__usa.csv,./merra/lajolla_scrippspier__usa.csv,./erafive/lajolla_scrippspier__usa.csv
367,"lameshur_bay,_vi_214a_usa.csv",-64.723,18.317,"./20cr/lameshur_bay,_vi_214a_usa.csv","./era20c/lameshur_bay,_vi_214a_usa.csv","./eraint/lameshur_bay,_vi_214a_usa.csv","./merra/lameshur_bay,_vi_214a_usa.csv","./erafive/lameshur_bay,_vi_214a_usa.csv"
368,lampedusa_lampedusa_italy.csv,12.604,35.5,./20cr/lampedusa_lampedusa_italy.csv,./era20c/lampedusa_lampedusa_italy.csv,./eraint/lampedusa_lampedusa_italy.csv,./merra/lampedusa_lampedusa_italy.csv,./erafive/lampedusa_lampedusa_italy.csv
369,lamu_b_149b_kenya.csv,40.903,-2.2717,./20cr/lamu_b_149b_kenya.csv,./era20c/lamu_b_149b_kenya.csv,./eraint/lamu_b_149b_kenya.csv,./merra/lamu_b_149b_kenya.csv,./erafive/lamu_b_149b_kenya.csv
370,landsortnorra_010_sweden.csv,17.865,58.742,./20cr/landsortnorra_010_sweden.csv,./era20c/landsortnorra_010_sweden.csv,./eraint/landsortnorra_010_sweden.csv,./merra/landsortnorra_010_sweden.csv,./erafive/landsortnorra_010_sweden.csv
371,langkawi_142a_malaysia.csv,99.765,6.4317,./20cr/langkawi_142a_malaysia.csv,./era20c/langkawi_142a_malaysia.csv,./eraint/langkawi_142a_malaysia.csv,./merra/langkawi_142a_malaysia.csv,./erafive/langkawi_142a_malaysia.csv
372,laohutan_a_631a_china.csv,121.68,38.867,./20cr/laohutan_a_631a_china.csv,./era20c/laohutan_a_631a_china.csv,./eraint/laohutan_a_631a_china.csv,./merra/laohutan_a_631a_china.csv,./erafive/laohutan_a_631a_china.csv
373,las_palmas_laspalmas_spain.csv,-15.412,28.141,./20cr/las_palmas_laspalmas_spain.csv,./era20c/las_palmas_laspalmas_spain.csv,./eraint/las_palmas_laspalmas_spain.csv,./merra/las_palmas_laspalmas_spain.csv,./erafive/las_palmas_laspalmas_spain.csv
374,lautoka_402a_fiji.csv,177.43,-17.6,./20cr/lautoka_402a_fiji.csv,./era20c/lautoka_402a_fiji.csv,./eraint/lautoka_402a_fiji.csv,./merra/lautoka_402a_fiji.csv,./erafive/lautoka_402a_fiji.csv
375,la_coruna_830a_spain.csv,-8.4,43.367,./20cr/la_coruna_830a_spain.csv,./era20c/la_coruna_830a_spain.csv,./eraint/la_coruna_830a_spain.csv,./merra/la_coruna_830a_spain.csv,./erafive/la_coruna_830a_spain.csv
376,la_figueirette_france.csv,6.9349,43.483,./20cr/la_figueirette_france.csv,,./eraint/la_figueirette_france.csv,./merra/la_figueirette_france.csv,./erafive/la_figueirette_france.csv
377,la_guaira_247a_venezuela.csv,-66.933,10.617,./20cr/la_guaira_247a_venezuela.csv,./era20c/la_guaira_247a_venezuela.csv,./eraint/la_guaira_247a_venezuela.csv,./merra/la_guaira_247a_venezuela.csv,./erafive/la_guaira_247a_venezuela.csv
378,"la_jolla,ca_554a_usa.csv",-117.26,32.867,"./20cr/la_jolla,ca_554a_usa.csv","./era20c/la_jolla,ca_554a_usa.csv","./eraint/la_jolla,ca_554a_usa.csv","./merra/la_jolla,ca_554a_usa.csv","./erafive/la_jolla,ca_554a_usa.csv"
379,la_libertad_091a_ecuador.csv,-80.917,-2.2,./20cr/la_libertad_091a_ecuador.csv,./era20c/la_libertad_091a_ecuador.csv,./eraint/la_libertad_091a_ecuador.csv,./merra/la_libertad_091a_ecuador.csv,./erafive/la_libertad_091a_ecuador.csv
380,la_palma_lapalma_spain.csv,-17.768,28.678,./20cr/la_palma_lapalma_spain.csv,./era20c/la_palma_lapalma_spain.csv,./eraint/la_palma_lapalma_spain.csv,./merra/la_palma_lapalma_spain.csv,./erafive/la_palma_lapalma_spain.csv
381,la_paz_671a_mexico.csv,-110.34,24.162,./20cr/la_paz_671a_mexico.csv,./era20c/la_paz_671a_mexico.csv,,,
382,la_rochelle_la_palli_.csv,-1.2206,46.158,./20cr/la_rochelle_la_palli_.csv,./era20c/la_rochelle_la_palli_.csv,./eraint/la_rochelle_la_palli_.csv,./merra/la_rochelle_la_palli_.csv,./erafive/la_rochelle_la_palli_.csv
383,la_union_b_086b_el_salvador.csv,-87.81700000000002,13.333,./20cr/la_union_b_086b_el_salvador.csv,./era20c/la_union_b_086b_el_salvador.csv,./eraint/la_union_b_086b_el_salvador.csv,./merra/la_union_b_086b_el_salvador.csv,./erafive/la_union_b_086b_el_salvador.csv
384,legaspi_371a_philippines.csv,123.75,13.15,./20cr/legaspi_371a_philippines.csv,./era20c/legaspi_371a_philippines.csv,./eraint/legaspi_371a_philippines.csv,./merra/legaspi_371a_philippines.csv,./erafive/legaspi_371a_philippines.csv
385,leith_p034_uk.csv,-3.1817,55.99,./20cr/leith_p034_uk.csv,./era20c/leith_p034_uk.csv,./eraint/leith_p034_uk.csv,./merra/leith_p034_uk.csv,./erafive/leith_p034_uk.csv
386,lembar_419a_indonesia.csv,116.07,-8.7317,./20cr/lembar_419a_indonesia.csv,./era20c/lembar_419a_indonesia.csv,./eraint/lembar_419a_indonesia.csv,./merra/lembar_419a_indonesia.csv,./erafive/lembar_419a_indonesia.csv
387,lerwick_p041_uk.csv,-1.1333,60.15,./20cr/lerwick_p041_uk.csv,./era20c/lerwick_p041_uk.csv,./eraint/lerwick_p041_uk.csv,./merra/lerwick_p041_uk.csv,./erafive/lerwick_p041_uk.csv
388,les_sables_d_olonne_.csv,-1.7935,46.497,./20cr/les_sables_d_olonne_.csv,./era20c/les_sables_d_olonne_.csv,./eraint/les_sables_d_olonne_.csv,./merra/les_sables_d_olonne_.csv,./erafive/les_sables_d_olonne_.csv
389,"lewes,de_747a_usa.csv",-75.12,38.782,"./20cr/lewes,de_747a_usa.csv","./era20c/lewes,de_747a_usa.csv","./eraint/lewes,de_747a_usa.csv","./merra/lewes,de_747a_usa.csv","./erafive/lewes,de_747a_usa.csv"
390,le_conquet_.csv,-4.7807,48.359,./20cr/le_conquet_.csv,./era20c/le_conquet_.csv,./eraint/le_conquet_.csv,./merra/le_conquet_.csv,./erafive/le_conquet_.csv
391,le_crouesty_.csv,-2.8952,47.543,./20cr/le_crouesty_.csv,./era20c/le_crouesty_.csv,./eraint/le_crouesty_.csv,./merra/le_crouesty_.csv,./erafive/le_crouesty_.csv
392,le_havre_.csv,0.106,49.482,./20cr/le_havre_.csv,./era20c/le_havre_.csv,./eraint/le_havre_.csv,./merra/le_havre_.csv,./erafive/le_havre_.csv
393,le_pellerin_.csv,-1.7651,47.205,./20cr/le_pellerin_.csv,./era20c/le_pellerin_.csv,./eraint/le_pellerin_.csv,./merra/le_pellerin_.csv,./erafive/le_pellerin_.csv
394,le_robert_270a_france.csv,-60.933,14.683,./20cr/le_robert_270a_france.csv,./era20c/le_robert_270a_france.csv,./eraint/le_robert_270a_france.csv,./merra/le_robert_270a_france.csv,./erafive/le_robert_270a_france.csv
395,lianyungang_639a_china.csv,119.42,34.75,./20cr/lianyungang_639a_china.csv,./era20c/lianyungang_639a_china.csv,./eraint/lianyungang_639a_china.csv,./merra/lianyungang_639a_china.csv,./erafive/lianyungang_639a_china.csv
396,limetree_bay_254a_usa.csv,-64.753,17.697,./20cr/limetree_bay_254a_usa.csv,./era20c/limetree_bay_254a_usa.csv,./eraint/limetree_bay_254a_usa.csv,./merra/limetree_bay_254a_usa.csv,./erafive/limetree_bay_254a_usa.csv
397,limon_b_268b_costa_rica.csv,-83.03299999999999,10.0,./20cr/limon_b_268b_costa_rica.csv,./era20c/limon_b_268b_costa_rica.csv,./eraint/limon_b_268b_costa_rica.csv,./merra/limon_b_268b_costa_rica.csv,./erafive/limon_b_268b_costa_rica.csv
398,livorno_livorno_italy.csv,10.299,43.54600000000001,./20cr/livorno_livorno_italy.csv,./era20c/livorno_livorno_italy.csv,./eraint/livorno_livorno_italy.csv,./merra/livorno_livorno_italy.csv,./erafive/livorno_livorno_italy.csv
399,llandudno_p007_uk.csv,-3.8252,53.332,./20cr/llandudno_p007_uk.csv,./era20c/llandudno_p007_uk.csv,./eraint/llandudno_p007_uk.csv,./merra/llandudno_p007_uk.csv,./erafive/llandudno_p007_uk.csv
400,lobito_237a_angola.csv,13.558,-12.333,./20cr/lobito_237a_angola.csv,./era20c/lobito_237a_angola.csv,,,
401,lobos_de_afuera_084a_peru.csv,-80.717,-6.9333,./20cr/lobos_de_afuera_084a_peru.csv,./era20c/lobos_de_afuera_084a_peru.csv,./eraint/lobos_de_afuera_084a_peru.csv,./merra/lobos_de_afuera_084a_peru.csv,./erafive/lobos_de_afuera_084a_peru.csv
402,lombrum_400a_papua_new_guinea.csv,147.37,-2.0333,./20cr/lombrum_400a_papua_new_guinea.csv,./era20c/lombrum_400a_papua_new_guinea.csv,./eraint/lombrum_400a_papua_new_guinea.csv,./merra/lombrum_400a_papua_new_guinea.csv,./erafive/lombrum_400a_papua_new_guinea.csv
403,lord_howe_b_399b_australia.csv,159.07,-31.517,./20cr/lord_howe_b_399b_australia.csv,./era20c/lord_howe_b_399b_australia.csv,./eraint/lord_howe_b_399b_australia.csv,./merra/lord_howe_b_399b_australia.csv,./erafive/lord_howe_b_399b_australia.csv
404,loreto_319a_mexico.csv,-111.37,26.017,./20cr/loreto_319a_mexico.csv,./era20c/loreto_319a_mexico.csv,./eraint/loreto_319a_mexico.csv,./merra/loreto_319a_mexico.csv,./erafive/loreto_319a_mexico.csv
405,"los_angeles,ca_567a_usa.csv",-118.27,33.72,"./20cr/los_angeles,ca_567a_usa.csv","./era20c/los_angeles,ca_567a_usa.csv","./eraint/los_angeles,ca_567a_usa.csv","./merra/los_angeles,ca_567a_usa.csv","./erafive/los_angeles,ca_567a_usa.csv"
406,"lowerescuminac,nb_02000_canada.csv",-64.883,47.083,"./20cr/lowerescuminac,nb_02000_canada.csv","./era20c/lowerescuminac,nb_02000_canada.csv","./eraint/lowerescuminac,nb_02000_canada.csv","./merra/lowerescuminac,nb_02000_canada.csv","./erafive/lowerescuminac,nb_02000_canada.csv"
407,lowestoft_p024_uk.csv,1.7508,52.473,./20cr/lowestoft_p024_uk.csv,./era20c/lowestoft_p024_uk.csv,./eraint/lowestoft_p024_uk.csv,./merra/lowestoft_p024_uk.csv,./erafive/lowestoft_p024_uk.csv
408,luanda_236a_angola.csv,13.237,-8.7867,./20cr/luanda_236a_angola.csv,./era20c/luanda_236a_angola.csv,,,
409,lubang_655a_philippines.csv,120.21,13.82,./20cr/lubang_655a_philippines.csv,,./eraint/lubang_655a_philippines.csv,./merra/lubang_655a_philippines.csv,./erafive/lubang_655a_philippines.csv
410,luderitz_702a_south_africa.csv,15.15,-26.65,./20cr/luderitz_702a_south_africa.csv,./era20c/luderitz_702a_south_africa.csv,./eraint/luderitz_702a_south_africa.csv,./merra/luderitz_702a_south_africa.csv,./erafive/luderitz_702a_south_africa.csv
411,luis_correia_711a_brazil.csv,-41.672,-2.8667,./20cr/luis_correia_711a_brazil.csv,./era20c/luis_correia_711a_brazil.csv,./eraint/luis_correia_711a_brazil.csv,./merra/luis_correia_711a_brazil.csv,./erafive/luis_correia_711a_brazil.csv
412,lumut_143a_malaysia.csv,100.62,4.2333,./20cr/lumut_143a_malaysia.csv,./era20c/lumut_143a_malaysia.csv,./eraint/lumut_143a_malaysia.csv,./merra/lumut_143a_malaysia.csv,./erafive/lumut_143a_malaysia.csv
413,lungsurannaga_410a_indonesia.csv,117.75,2.1,./20cr/lungsurannaga_410a_indonesia.csv,./era20c/lungsurannaga_410a_indonesia.csv,,,
414,lusi_a_633a_china.csv,121.62,32.133,./20cr/lusi_a_633a_china.csv,./era20c/lusi_a_633a_china.csv,./eraint/lusi_a_633a_china.csv,./merra/lusi_a_633a_china.csv,./erafive/lusi_a_633a_china.csv
415,lyttelton_667a_new_zealand.csv,172.72,-43.6,./20cr/lyttelton_667a_new_zealand.csv,./era20c/lyttelton_667a_new_zealand.csv,./eraint/lyttelton_667a_new_zealand.csv,./merra/lyttelton_667a_new_zealand.csv,./erafive/lyttelton_667a_new_zealand.csv
416,maaloey_003_norway.csv,5.1133,61.934,./20cr/maaloey_003_norway.csv,./era20c/maaloey_003_norway.csv,./eraint/maaloey_003_norway.csv,./merra/maaloey_003_norway.csv,./erafive/maaloey_003_norway.csv
417,macae_719a_brazil.csv,-41.467,-22.233,./20cr/macae_719a_brazil.csv,./era20c/macae_719a_brazil.csv,./eraint/macae_719a_brazil.csv,./merra/macae_719a_brazil.csv,./erafive/macae_719a_brazil.csv
418,macau_338a_macau.csv,113.55,22.167,./20cr/macau_338a_macau.csv,./era20c/macau_338a_macau.csv,./eraint/macau_338a_macau.csv,./merra/macau_338a_macau.csv,./erafive/macau_338a_macau.csv
419,mackay_018_australia.csv,149.19,-21.143,./20cr/mackay_018_australia.csv,./era20c/mackay_018_australia.csv,./eraint/mackay_018_australia.csv,./merra/mackay_018_australia.csv,./erafive/mackay_018_australia.csv
420,macquarie_is._c_680c_australia.csv,158.97,-54.483,./20cr/macquarie_is._c_680c_australia.csv,./era20c/macquarie_is._c_680c_australia.csv,./eraint/macquarie_is._c_680c_australia.csv,./merra/macquarie_is._c_680c_australia.csv,./erafive/macquarie_is._c_680c_australia.csv
421,madang_066a_papua_new_guinea.csv,145.8,-5.2,./20cr/madang_066a_papua_new_guinea.csv,./era20c/madang_066a_papua_new_guinea.csv,./eraint/madang_066a_papua_new_guinea.csv,./merra/madang_066a_papua_new_guinea.csv,./erafive/madang_066a_papua_new_guinea.csv
422,madeira_715a_brazil.csv,-44.378,-2.565,./20cr/madeira_715a_brazil.csv,./era20c/madeira_715a_brazil.csv,./eraint/madeira_715a_brazil.csv,./merra/madeira_715a_brazil.csv,./erafive/madeira_715a_brazil.csv
423,"madero,tampico_277a_mexico.csv",-97.795,22.262,"./20cr/madero,tampico_277a_mexico.csv","./era20c/madero,tampico_277a_mexico.csv","./eraint/madero,tampico_277a_mexico.csv","./merra/madero,tampico_277a_mexico.csv","./erafive/madero,tampico_277a_mexico.csv"
