,tg,lon,lat,twcrPath,era20cPath,eraintPath,merraPath,erafivePath,20CR,ERA-20c,ERA-Interim,MERRA,ERA-FIVE,lowestRMSE,twcrBest,era20cBest,eraintBest,merraBest,erafiveBest
786,talara_b_092b_peru,-81.282,-4.5817,./20cr/talara_b_092b_peru.7z,./era20c/talara_b_092b_peru.7z,./eraint/talara_b_092b_peru.7z,./merra/talara_b_092b_peru.7z,./erafive/talara_b_092b_peru.7z,0.082203663,0.081990173,0.081396208,0.08444415,0.085281052,ERA-Interim,,,- best reconstruction,,
787,tanegashima_japan,130.97,30.467,./20cr/tanegashima_japan.7z,./era20c/tanegashima_japan.7z,./eraint/tanegashima_japan.7z,./merra/tanegashima_japan.7z,./erafive/tanegashima_japan.7z,0.083590274,0.083462184,0.078972298,0.078742824,0.079340066,MERRA,,,,- best reconstruction,
788,tanjong_pagar_699a_singapore,103.85,1.2617,./20cr/tanjong_pagar_699a_singapore.7z,./era20c/tanjong_pagar_699a_singapore.7z,./eraint/tanjong_pagar_699a_singapore.7z,./merra/tanjong_pagar_699a_singapore.7z,./erafive/tanjong_pagar_699a_singapore.7z,0.076967607,0.070683329,0.067055537,0.067661492,0.07231124,ERA-Interim,,,- best reconstruction,,
789,tannowa_japan,135.18,34.333,./20cr/tannowa_japan.7z,./era20c/tannowa_japan.7z,./eraint/tannowa_japan.7z,./merra/tannowa_japan.7z,./erafive/tannowa_japan.7z,0.092243094,0.095194141,0.074115038,0.087886468,0.083886456,ERA-Interim,,,- best reconstruction,,
790,taranaki_076a_new_zealand,174.03,-39.05,./20cr/taranaki_076a_new_zealand.7z,./era20c/taranaki_076a_new_zealand.7z,./eraint/taranaki_076a_new_zealand.7z,./merra/taranaki_076a_new_zealand.7z,./erafive/taranaki_076a_new_zealand.7z,0.085602051,0.085225447,0.07201579,0.074166433,0.070552083,ERA-FIVE,,,,,- best reconstruction
791,taranto_taranto_italy,17.225,40.475,./20cr/taranto_taranto_italy.7z,./era20c/taranto_taranto_italy.7z,./eraint/taranto_taranto_italy.7z,./merra/taranto_taranto_italy.7z,./erafive/taranto_taranto_italy.7z,0.071227624,0.079768792,0.076613313,0.072190612,0.073775611,20CR,- best reconstruction,,,,
792,"tarawa_c_betio_,kiribati_001",172.94,1.3583,"./20cr/tarawa_c_betio_,kiribati_001.7z","./era20c/tarawa_c_betio_,kiribati_001.7z","./eraint/tarawa_c_betio_,kiribati_001.7z","./merra/tarawa_c_betio_,kiribati_001.7z","./erafive/tarawa_c_betio_,kiribati_001.7z",0.04725227,0.047221814,0.047337597,0.044344804,0.046552647,MERRA,,,,- best reconstruction,
793,tarifa_tari_spain,-5.6,36,./20cr/tarifa_tari_spain.7z,./era20c/tarifa_tari_spain.7z,./eraint/tarifa_tari_spain.7z,./merra/tarifa_tari_spain.7z,./erafive/tarifa_tari_spain.7z,0.092415089,0.058969617,0.055636924,0.061481375,0.057671857,ERA-Interim,,,- best reconstruction,,
794,tauranga_073a_new_zealand,176.18,-37.65,./20cr/tauranga_073a_new_zealand.7z,./era20c/tauranga_073a_new_zealand.7z,./eraint/tauranga_073a_new_zealand.7z,./merra/tauranga_073a_new_zealand.7z,./erafive/tauranga_073a_new_zealand.7z,0.083435392,0.069138577,0.065529561,0.056745355,0.061470066,MERRA,,,,- best reconstruction,
795,tawau_385a_malaysia,117.88,4.2333,./20cr/tawau_385a_malaysia.7z,./era20c/tawau_385a_malaysia.7z,./eraint/tawau_385a_malaysia.7z,./merra/tawau_385a_malaysia.7z,./erafive/tawau_385a_malaysia.7z,0.047108224,0.047209121,0.051389713,0.047828807,0.052173748,20CR,- best reconstruction,,,,
796,teknaf_137a_bangladesh,92.3,20.883,./20cr/teknaf_137a_bangladesh.7z,./era20c/teknaf_137a_bangladesh.7z,./eraint/teknaf_137a_bangladesh.7z,./merra/teknaf_137a_bangladesh.7z,./erafive/teknaf_137a_bangladesh.7z,0.108661195,0.105350391,0.103109516,0.101020392,0.103036166,MERRA,,,,- best reconstruction,
797,"telchac,_yuk._862a_mexico",-89.308,21.34,"./20cr/telchac,_yuk._862a_mexico.7z",,"./eraint/telchac,_yuk._862a_mexico.7z","./merra/telchac,_yuk._862a_mexico.7z","./erafive/telchac,_yuk._862a_mexico.7z",,,,,,,,,,,
798,tenerife_tenerife_spain,-16.24,28.478,./20cr/tenerife_tenerife_spain.7z,./era20c/tenerife_tenerife_spain.7z,./eraint/tenerife_tenerife_spain.7z,./merra/tenerife_tenerife_spain.7z,./erafive/tenerife_tenerife_spain.7z,0.037010987,0.051604066,0.033648956,0.033407092,0.032492945,ERA-FIVE,,,,,- best reconstruction
799,termisa_284a_brazil,-37.05,-4.8167,./20cr/termisa_284a_brazil.7z,./era20c/termisa_284a_brazil.7z,./eraint/termisa_284a_brazil.7z,./merra/termisa_284a_brazil.7z,./erafive/termisa_284a_brazil.7z,0.03275226,0.030332332,0.037628412,0.041531481,0.040348562,ERA-20c,,- best reconstruction,,,
800,thevenard_026_australia,133.65,-32.146,./20cr/thevenard_026_australia.7z,./era20c/thevenard_026_australia.7z,./eraint/thevenard_026_australia.7z,./merra/thevenard_026_australia.7z,./erafive/thevenard_026_australia.7z,0.185447257,0.166921335,0.126235235,0.137408356,0.16435997,ERA-Interim,,,- best reconstruction,,
801,timaru_665a_new_zealand,171.25,-44.383,./20cr/timaru_665a_new_zealand.7z,./era20c/timaru_665a_new_zealand.7z,./eraint/timaru_665a_new_zealand.7z,./merra/timaru_665a_new_zealand.7z,./erafive/timaru_665a_new_zealand.7z,0.094473595,0.087913467,0.084712723,0.098533708,0.098007071,ERA-Interim,,,- best reconstruction,,
802,tinian_698a_n._mariana_islands,145.62,14.96,./20cr/tinian_698a_n._mariana_islands.7z,./era20c/tinian_698a_n._mariana_islands.7z,./eraint/tinian_698a_n._mariana_islands.7z,./merra/tinian_698a_n._mariana_islands.7z,./erafive/tinian_698a_n._mariana_islands.7z,0.04844035,0.045907217,0.04513075,0.046185618,0.04792286,ERA-Interim,,,- best reconstruction,,
803,tioman_323a_malaysia,104.14,2.8067,./20cr/tioman_323a_malaysia.7z,./era20c/tioman_323a_malaysia.7z,./eraint/tioman_323a_malaysia.7z,./merra/tioman_323a_malaysia.7z,./erafive/tioman_323a_malaysia.7z,0.075995579,0.078400963,0.075107493,0.073708629,0.079211137,MERRA,,,,- best reconstruction,
804,toba_japan,136.85,34.467,./20cr/toba_japan.7z,./era20c/toba_japan.7z,./eraint/toba_japan.7z,./merra/toba_japan.7z,./erafive/toba_japan.7z,0.091058201,0.100117812,0.081579454,0.097776106,0.083726674,ERA-Interim,,,- best reconstruction,,
805,tobermory_p223_uk,-6.0642,56.623,./20cr/tobermory_p223_uk.7z,./era20c/tobermory_p223_uk.7z,./eraint/tobermory_p223_uk.7z,./merra/tobermory_p223_uk.7z,./erafive/tobermory_p223_uk.7z,0.224054605,0.175131512,0.194313338,0.217441105,0.138570419,ERA-FIVE,,,,,- best reconstruction
806,"tofino,bc_08615_canada",-125.91,49.154,"./20cr/tofino,bc_08615_canada.7z","./era20c/tofino,bc_08615_canada.7z","./eraint/tofino,bc_08615_canada.7z","./merra/tofino,bc_08615_canada.7z","./erafive/tofino,bc_08615_canada.7z",0.144002157,0.137962941,0.106791581,0.115774184,0.113682579,ERA-Interim,,,- best reconstruction,,
807,tokyo_japan,139.77,35.65,./20cr/tokyo_japan.7z,./era20c/tokyo_japan.7z,./eraint/tokyo_japan.7z,./merra/tokyo_japan.7z,./erafive/tokyo_japan.7z,0.099605512,0.093023737,0.084480867,0.088801937,0.088701882,ERA-Interim,,,- best reconstruction,,
808,topolobampo_676a_mexico,-109.05,25.6,./20cr/topolobampo_676a_mexico.7z,./era20c/topolobampo_676a_mexico.7z,,,,,,,,,,,,,,
809,tosashimizu_japan,132.97,32.783,./20cr/tosashimizu_japan.7z,./era20c/tosashimizu_japan.7z,./eraint/tosashimizu_japan.7z,./merra/tosashimizu_japan.7z,./erafive/tosashimizu_japan.7z,0.085594252,0.083392962,0.077866023,0.082683057,0.076613561,ERA-FIVE,,,,,- best reconstruction
810,toulon_france,5.9131,43.117,./20cr/toulon_france.7z,./era20c/toulon_france.7z,./eraint/toulon_france.7z,./merra/toulon_france.7z,./erafive/toulon_france.7z,0.091574809,0.058065849,0.079549767,0.080938658,0.058419026,ERA-20c,,- best reconstruction,,,
811,townsville_025_australia,146.83,-19.25,./20cr/townsville_025_australia.7z,./era20c/townsville_025_australia.7z,./eraint/townsville_025_australia.7z,./merra/townsville_025_australia.7z,./erafive/townsville_025_australia.7z,0.076338636,0.070563558,0.076235457,0.074491303,0.08089625,ERA-20c,,- best reconstruction,,,
812,toyama_japan,137.23,36.767,./20cr/toyama_japan.7z,./era20c/toyama_japan.7z,./eraint/toyama_japan.7z,./merra/toyama_japan.7z,./erafive/toyama_japan.7z,0.068497829,0.066911805,0.061204092,0.066745676,0.063127599,ERA-Interim,,,- best reconstruction,,
813,tregde_006_norway,7.5666,58,./20cr/tregde_006_norway.7z,./era20c/tregde_006_norway.7z,./eraint/tregde_006_norway.7z,./merra/tregde_006_norway.7z,./erafive/tregde_006_norway.7z,0.115644766,0.108136157,0.093533068,0.105433679,0.102384169,ERA-Interim,,,- best reconstruction,,
814,trieste_270061_italy,13.75,45.65,./20cr/trieste_270061_italy.7z,./era20c/trieste_270061_italy.7z,./eraint/trieste_270061_italy.7z,./merra/trieste_270061_italy.7z,./erafive/trieste_270061_italy.7z,0.105062026,0.112243954,0.102318858,0.102228143,0.101996453,ERA-FIVE,,,,,- best reconstruction
815,"truk,fed.micronesia_001",151.85,7.45,"./20cr/truk,fed.micronesia_001.7z","./era20c/truk,fed.micronesia_001.7z","./eraint/truk,fed.micronesia_001.7z","./merra/truk,fed.micronesia_001.7z","./erafive/truk,fed.micronesia_001.7z",0.039057321,0.038610297,0.038503284,0.038336975,0.039647781,MERRA,,,,- best reconstruction,
816,tsushima_japan,129.32,34.267,./20cr/tsushima_japan.7z,./era20c/tsushima_japan.7z,./eraint/tsushima_japan.7z,./merra/tsushima_japan.7z,./erafive/tsushima_japan.7z,0.070186974,0.068441088,0.061972989,0.060992739,0.071813055,MERRA,,,,- best reconstruction,
817,tsushimahitakatsu_japan,129.48,34.65,./20cr/tsushimahitakatsu_japan.7z,./era20c/tsushimahitakatsu_japan.7z,./eraint/tsushimahitakatsu_japan.7z,./merra/tsushimahitakatsu_japan.7z,./erafive/tsushimahitakatsu_japan.7z,0.062675507,0.058588369,0.062843112,0.063274406,0.063227675,ERA-20c,,- best reconstruction,,,
818,tumaco_303a_colombia,-78.73,1.8167,./20cr/tumaco_303a_colombia.7z,./era20c/tumaco_303a_colombia.7z,./eraint/tumaco_303a_colombia.7z,./merra/tumaco_303a_colombia.7z,./erafive/tumaco_303a_colombia.7z,0.130574763,0.12762049,0.132345574,0.130181195,0.131545583,ERA-20c,,- best reconstruction,,,
819,turku_012_finland,22.101,60.428,./20cr/turku_012_finland.7z,./era20c/turku_012_finland.7z,./eraint/turku_012_finland.7z,./merra/turku_012_finland.7z,./erafive/turku_012_finland.7z,0.141419867,0.172483366,0.132178075,0.133455413,0.130586188,ERA-FIVE,,,,,- best reconstruction
820,uchiura_japan,138.88,35.017,./20cr/uchiura_japan.7z,./era20c/uchiura_japan.7z,./eraint/uchiura_japan.7z,./merra/uchiura_japan.7z,./erafive/uchiura_japan.7z,0.087849076,0.079042445,0.082284146,0.076613964,0.076690327,MERRA,,,,- best reconstruction,
821,ullapool_p043_uk,-5.1579,57.895,./20cr/ullapool_p043_uk.7z,./era20c/ullapool_p043_uk.7z,./eraint/ullapool_p043_uk.7z,./merra/ullapool_p043_uk.7z,./erafive/ullapool_p043_uk.7z,0.151474584,0.138309391,0.115167429,0.13662315,0.211138533,ERA-Interim,,,- best reconstruction,,
822,unalaska_usa,-166.54,53.88,./20cr/unalaska_usa.7z,./era20c/unalaska_usa.7z,./eraint/unalaska_usa.7z,./merra/unalaska_usa.7z,./erafive/unalaska_usa.7z,0.170811744,0.1063594,0.09876699,0.096263615,0.114232289,MERRA,,,,- best reconstruction,
823,uno_japan,133.95,34.483,./20cr/uno_japan.7z,./era20c/uno_japan.7z,./eraint/uno_japan.7z,./merra/uno_japan.7z,./erafive/uno_japan.7z,0.093398884,0.092100727,0.088117678,0.092537145,0.09292128,ERA-Interim,,,- best reconstruction,,
824,uragami_japan,135.9,33.567,./20cr/uragami_japan.7z,./era20c/uragami_japan.7z,./eraint/uragami_japan.7z,./merra/uragami_japan.7z,./erafive/uragami_japan.7z,0.086957105,0.092541179,0.089372921,0.082909328,0.097722463,MERRA,,,,- best reconstruction,
825,ushuaia_600a_argentina,-68.217,-54.817,./20cr/ushuaia_600a_argentina.7z,./era20c/ushuaia_600a_argentina.7z,./eraint/ushuaia_600a_argentina.7z,./merra/ushuaia_600a_argentina.7z,./erafive/ushuaia_600a_argentina.7z,0.147645405,0.133193916,0.15270853,0.132701283,0.15617659,MERRA,,,,- best reconstruction,
826,uwajima_japan,132.55,33.233,./20cr/uwajima_japan.7z,./era20c/uwajima_japan.7z,./eraint/uwajima_japan.7z,./merra/uwajima_japan.7z,./erafive/uwajima_japan.7z,0.089050295,0.079655054,0.079947108,0.075603077,0.074200959,ERA-FIVE,,,,,- best reconstruction
827,vaasa_013_finland,21.571,63.081,./20cr/vaasa_013_finland.7z,./era20c/vaasa_013_finland.7z,./eraint/vaasa_013_finland.7z,./merra/vaasa_013_finland.7z,./erafive/vaasa_013_finland.7z,0.160182102,0.142184316,0.135254763,0.138081106,0.137056675,ERA-Interim,,,- best reconstruction,,
828,"valdez,ak_562a_usa",-146.36,61.125,"./20cr/valdez,ak_562a_usa.7z","./era20c/valdez,ak_562a_usa.7z","./eraint/valdez,ak_562a_usa.7z","./merra/valdez,ak_562a_usa.7z","./erafive/valdez,ak_562a_usa.7z",0.118669935,0.110473388,0.119124114,0.115791953,0.10142298,ERA-FIVE,,,,,- best reconstruction
829,valencia_valencia_spain,-0.33,39.46,./20cr/valencia_valencia_spain.7z,./era20c/valencia_valencia_spain.7z,./eraint/valencia_valencia_spain.7z,./merra/valencia_valencia_spain.7z,./erafive/valencia_valencia_spain.7z,0.066666055,0.059121745,0.059059885,0.065585218,0.067328532,ERA-Interim,,,- best reconstruction,,
830,vallarta_393a_mexico,-105.25,20.615,./20cr/vallarta_393a_mexico.7z,./era20c/vallarta_393a_mexico.7z,./eraint/vallarta_393a_mexico.7z,./merra/vallarta_393a_mexico.7z,./erafive/vallarta_393a_mexico.7z,0.071601405,0.071080215,0.06790162,0.067022079,0.068404957,MERRA,,,,- best reconstruction,
831,valparaiso_081a_chile,-71.633,-33.033,./20cr/valparaiso_081a_chile.7z,./era20c/valparaiso_081a_chile.7z,./eraint/valparaiso_081a_chile.7z,./merra/valparaiso_081a_chile.7z,./erafive/valparaiso_081a_chile.7z,0.052277974,0.050812478,0.050760129,0.052652766,0.052403281,ERA-Interim,,,- best reconstruction,,
832,"vancouver,bc_07735_canada",-123.11,49.287,"./20cr/vancouver,bc_07735_canada.7z","./era20c/vancouver,bc_07735_canada.7z","./eraint/vancouver,bc_07735_canada.7z","./merra/vancouver,bc_07735_canada.7z","./erafive/vancouver,bc_07735_canada.7z",0.126664125,0.11787017,0.10505405,0.107852734,0.108493267,ERA-Interim,,,- best reconstruction,,
833,varberg1_024_sweden,12.217,57.1,./20cr/varberg1_024_sweden.7z,./era20c/varberg1_024_sweden.7z,./eraint/varberg1_024_sweden.7z,./merra/varberg1_024_sweden.7z,./erafive/varberg1_024_sweden.7z,0.126149203,0.122802545,0.145177057,0.157628082,0.150110177,ERA-20c,,- best reconstruction,,,
834,"vardo,norway_001",31.1,70.333,"./20cr/vardo,norway_001.7z","./era20c/vardo,norway_001.7z","./eraint/vardo,norway_001.7z","./merra/vardo,norway_001.7z","./erafive/vardo,norway_001.7z",0.117404359,0.109007886,0.114986462,0.105618898,0.118778216,MERRA,,,,- best reconstruction,
835,venezia_punta_salute_italy,12.426,45.419,./20cr/venezia_punta_salute_italy.7z,./era20c/venezia_punta_salute_italy.7z,./eraint/venezia_punta_salute_italy.7z,./merra/venezia_punta_salute_italy.7z,./erafive/venezia_punta_salute_italy.7z,0.105428423,0.104747206,0.092032618,0.101825601,0.099694936,ERA-Interim,,,- best reconstruction,,
836,"veracruz_b,ver._250b_mexico",-96.133,19.2,"./20cr/veracruz_b,ver._250b_mexico.7z","./era20c/veracruz_b,ver._250b_mexico.7z","./eraint/veracruz_b,ver._250b_mexico.7z","./merra/veracruz_b,ver._250b_mexico.7z","./erafive/veracruz_b,ver._250b_mexico.7z",0.066514449,0.075188916,0.073473395,0.073512047,0.061846754,ERA-FIVE,,,,,- best reconstruction
837,vernadsky_a003_uk+ukraine,-64.267,-65.25,./20cr/vernadsky_a003_uk+ukraine.7z,./era20c/vernadsky_a003_uk+ukraine.7z,./eraint/vernadsky_a003_uk+ukraine.7z,./merra/vernadsky_a003_uk+ukraine.7z,./erafive/vernadsky_a003_uk+ukraine.7z,0.173158312,0.134278725,0.109269699,0.10281371,0.1327198,MERRA,,,,- best reconstruction,
838,victorharbor_027_australia,138.62,-35.553,./20cr/victorharbor_027_australia.7z,./era20c/victorharbor_027_australia.7z,./eraint/victorharbor_027_australia.7z,./merra/victorharbor_027_australia.7z,./erafive/victorharbor_027_australia.7z,0.180650327,0.141163249,0.110024607,0.129773326,0.109474221,ERA-FIVE,,,,,- best reconstruction
839,"victoria,bc_543a_canada",-123.37,48.422,"./20cr/victoria,bc_543a_canada.7z","./era20c/victoria,bc_543a_canada.7z","./eraint/victoria,bc_543a_canada.7z","./merra/victoria,bc_543a_canada.7z","./erafive/victoria,bc_543a_canada.7z",0.110325176,0.09204502,0.078847413,0.081223925,0.077737144,ERA-FIVE,,,,,- best reconstruction
840,"victoriaharbour,bc_07120_canada",-123.37,48.425,"./20cr/victoriaharbour,bc_07120_canada.7z","./era20c/victoriaharbour,bc_07120_canada.7z","./eraint/victoriaharbour,bc_07120_canada.7z","./merra/victoriaharbour,bc_07120_canada.7z","./erafive/victoriaharbour,bc_07120_canada.7z",0.114536933,0.104883911,0.103438821,0.098524215,0.099483269,MERRA,,,,- best reconstruction,
841,victoria_dock_337a_singapore,103.82,1.2633,./20cr/victoria_dock_337a_singapore.7z,./era20c/victoria_dock_337a_singapore.7z,./eraint/victoria_dock_337a_singapore.7z,./merra/victoria_dock_337a_singapore.7z,./erafive/victoria_dock_337a_singapore.7z,0.067205805,0.06592144,0.076361736,0.074083594,0.059216962,ERA-FIVE,,,,,- best reconstruction
842,vigo_ieo_spain,-8.7333,42.233,./20cr/vigo_ieo_spain.7z,./era20c/vigo_ieo_spain.7z,./eraint/vigo_ieo_spain.7z,./merra/vigo_ieo_spain.7z,./erafive/vigo_ieo_spain.7z,0.086839309,0.085293193,0.076208412,0.078040532,0.078112874,ERA-Interim,,,- best reconstruction,,
843,viken_025_sweden,12.579,56.142,./20cr/viken_025_sweden.7z,./era20c/viken_025_sweden.7z,./eraint/viken_025_sweden.7z,./merra/viken_025_sweden.7z,./erafive/viken_025_sweden.7z,0.137105754,0.132224612,0.12838564,0.116101579,0.11478433,ERA-FIVE,,,,,- best reconstruction
844,villagarcia_villagarcia_spain,-8.77,42.601,./20cr/villagarcia_villagarcia_spain.7z,./era20c/villagarcia_villagarcia_spain.7z,./eraint/villagarcia_villagarcia_spain.7z,./merra/villagarcia_villagarcia_spain.7z,./erafive/villagarcia_villagarcia_spain.7z,0.092872134,0.100762292,0.103563968,0.091073084,0.095297405,MERRA,,,,- best reconstruction,
845,"virginia_key,fl_755a_usa",-80.162,25.732,"./20cr/virginia_key,fl_755a_usa.7z","./era20c/virginia_key,fl_755a_usa.7z","./eraint/virginia_key,fl_755a_usa.7z","./merra/virginia_key,fl_755a_usa.7z","./erafive/virginia_key,fl_755a_usa.7z",0.067742932,0.072014863,0.068304901,0.071086715,0.066367714,ERA-FIVE,,,,,- best reconstruction
846,visby_026_sweden,18.284,57.639,./20cr/visby_026_sweden.7z,./era20c/visby_026_sweden.7z,./eraint/visby_026_sweden.7z,./merra/visby_026_sweden.7z,./erafive/visby_026_sweden.7z,0.110850556,0.110775518,0.12415915,0.121881994,0.107007378,ERA-FIVE,,,,,- best reconstruction
847,vung_tau_b_383b_vietnam,107.07,10.34,./20cr/vung_tau_b_383b_vietnam.7z,./era20c/vung_tau_b_383b_vietnam.7z,./eraint/vung_tau_b_383b_vietnam.7z,./merra/vung_tau_b_383b_vietnam.7z,./erafive/vung_tau_b_383b_vietnam.7z,0.125391386,0.115498605,0.115736949,0.118662525,0.11823331,ERA-20c,,- best reconstruction,,,
848,wakayama_japan,135.15,34.217,./20cr/wakayama_japan.7z,./era20c/wakayama_japan.7z,./eraint/wakayama_japan.7z,./merra/wakayama_japan.7z,./erafive/wakayama_japan.7z,0.090954735,0.09463554,0.08098751,0.089450817,0.080803905,ERA-FIVE,,,,,- best reconstruction
849,wake_051a_usa_trust,166.62,19.283,./20cr/wake_051a_usa_trust.7z,./era20c/wake_051a_usa_trust.7z,./eraint/wake_051a_usa_trust.7z,./merra/wake_051a_usa_trust.7z,./erafive/wake_051a_usa_trust.7z,0.067986783,0.065760334,0.069159693,0.068733629,0.068781858,ERA-20c,,- best reconstruction,,,
850,wakkanai_japan,141.68,45.4,./20cr/wakkanai_japan.7z,./era20c/wakkanai_japan.7z,./eraint/wakkanai_japan.7z,./merra/wakkanai_japan.7z,./erafive/wakkanai_japan.7z,0.080656044,0.089927963,0.09708676,0.078532702,0.07601637,ERA-FIVE,,,,,- best reconstruction
851,walvis_bay_220a_namibia,14.5,-22.95,./20cr/walvis_bay_220a_namibia.7z,./era20c/walvis_bay_220a_namibia.7z,./eraint/walvis_bay_220a_namibia.7z,./merra/walvis_bay_220a_namibia.7z,./erafive/walvis_bay_220a_namibia.7z,0.086194454,0.092755814,0.085992346,0.086286015,0.086497699,ERA-Interim,,,- best reconstruction,,
852,wanganui_075a_new_zealand,174.99,-39.947,./20cr/wanganui_075a_new_zealand.7z,./era20c/wanganui_075a_new_zealand.7z,./eraint/wanganui_075a_new_zealand.7z,./merra/wanganui_075a_new_zealand.7z,./erafive/wanganui_075a_new_zealand.7z,0.145620583,0.141468567,0.140863194,0.166729859,0.136212511,ERA-FIVE,,,,,- best reconstruction
853,washingtondc_usa,-77.022,38.873,./20cr/washingtondc_usa.7z,./era20c/washingtondc_usa.7z,./eraint/washingtondc_usa.7z,./merra/washingtondc_usa.7z,./erafive/washingtondc_usa.7z,0.160695752,0.1795097,0.151522048,0.155962326,0.168153972,ERA-Interim,,,- best reconstruction,,
854,wellington_071a_new_zealand,174.78,-41.283,./20cr/wellington_071a_new_zealand.7z,./era20c/wellington_071a_new_zealand.7z,./eraint/wellington_071a_new_zealand.7z,./merra/wellington_071a_new_zealand.7z,./erafive/wellington_071a_new_zealand.7z,0.084610492,0.075678577,0.060887708,0.069488604,0.069206015,ERA-Interim,,,- best reconstruction,,
855,west_port_074a_new_zealand,171.6,-41.733,./20cr/west_port_074a_new_zealand.7z,./era20c/west_port_074a_new_zealand.7z,./eraint/west_port_074a_new_zealand.7z,./merra/west_port_074a_new_zealand.7z,./erafive/west_port_074a_new_zealand.7z,0.151498283,0.106367689,0.122449011,0.13460471,0.110195908,ERA-20c,,- best reconstruction,,,
856,wewak_063a_papua_new_guinea,143.63,-3.57,./20cr/wewak_063a_papua_new_guinea.7z,./era20c/wewak_063a_papua_new_guinea.7z,./eraint/wewak_063a_papua_new_guinea.7z,./merra/wewak_063a_papua_new_guinea.7z,./erafive/wewak_063a_papua_new_guinea.7z,0.037851942,0.040044316,0.041903553,0.042466367,0.042876799,20CR,- best reconstruction,,,,
