,tg,lon_x,lat_x,twcrPath,era20cPath,eraintPath,merraPath,erafivePath,20CR,ERA-20c,ERA-Interim,MERRA,ERA-FIVE,lowestRMSE,twcrBest,era20cBest,eraintBest,merraBest,erafiveBest
743,simon_s_town_221a_south_africa.csv,18.433,-34.183,./20cr/simon_s_town_221a_south_africa.7z,./era20c/simon_s_town_221a_south_africa.7z,./eraint/simon_s_town_221a_south_africa.7z,./merra/simon_s_town_221a_south_africa.7z,./erafive/simon_s_town_221a_south_africa.7z,0.114188225,0.085724188,0.104849416,0.080426759,0.08558065699999999,MERRA,nan,nan,nan,best,nan
744,simrishamn_017_sweden.csv,14.357999999999999,55.556999999999995,./20cr/simrishamn_017_sweden.7z,./era20c/simrishamn_017_sweden.7z,./eraint/simrishamn_017_sweden.7z,./merra/simrishamn_017_sweden.7z,./erafive/simrishamn_017_sweden.7z,0.15034568,0.141347645,0.131171776,0.166112915,0.132946117,ERA-Interim,nan,nan,best,nan,nan
745,"sisimiut,greenland_001.csv",-53.667,66.933,"./20cr/sisimiut,greenland_001.7z","./era20c/sisimiut,greenland_001.7z","./eraint/sisimiut,greenland_001.7z","./merra/sisimiut,greenland_001.7z","./erafive/sisimiut,greenland_001.7z",0.1236897,0.11633703699999999,0.11094776599999999,0.116333892,0.132401661,ERA-Interim,nan,nan,best,nan,nan
746,"sitka,ak_559a_usa.csv",-135.34,57.052,"./20cr/sitka,ak_559a_usa.7z","./era20c/sitka,ak_559a_usa.7z","./eraint/sitka,ak_559a_usa.7z","./merra/sitka,ak_559a_usa.7z","./erafive/sitka,ak_559a_usa.7z",0.11655149699999999,0.104887001,0.085116957,0.09477419699999999,0.09057439199999999,ERA-Interim,nan,nan,best,nan,nan
747,skagsudde_018_sweden.csv,19.012,63.191,./20cr/skagsudde_018_sweden.7z,./era20c/skagsudde_018_sweden.7z,./eraint/skagsudde_018_sweden.7z,./merra/skagsudde_018_sweden.7z,./erafive/skagsudde_018_sweden.7z,0.14972245,0.148308158,0.144547733,0.14100133,0.136510413,ERA-FIVE,nan,nan,nan,nan,best
748,skagway_usa.csv,-135.33,59.45,./20cr/skagway_usa.7z,./era20c/skagway_usa.7z,./eraint/skagway_usa.7z,./merra/skagway_usa.7z,./erafive/skagway_usa.7z,0.137878952,0.173892995,0.119988404,0.127458882,0.12467893,ERA-Interim,nan,nan,best,nan,nan
749,skanor_019_sweden.csv,12.829,55.417,./20cr/skanor_019_sweden.7z,./era20c/skanor_019_sweden.7z,./eraint/skanor_019_sweden.7z,./merra/skanor_019_sweden.7z,./erafive/skanor_019_sweden.7z,0.18888708399999998,0.178153621,0.151544863,0.172132007,0.151673,ERA-Interim,nan,nan,best,nan,nan
750,smogen_020_sweden.csv,11.218,58.354,./20cr/smogen_020_sweden.7z,./era20c/smogen_020_sweden.7z,./eraint/smogen_020_sweden.7z,./merra/smogen_020_sweden.7z,./erafive/smogen_020_sweden.7z,0.138664535,0.13276333699999998,0.11529506699999999,0.131658043,0.115937924,ERA-Interim,nan,nan,best,nan,nan
751,socorro_090a_mexico.csv,-111.02,18.733,./20cr/socorro_090a_mexico.7z,./era20c/socorro_090a_mexico.7z,,,,,,,,,,nan,nan,nan,nan,nan
752,solenzara_france.csv,9.4038,41.857,./20cr/solenzara_france.7z,,./eraint/solenzara_france.7z,./merra/solenzara_france.7z,./erafive/solenzara_france.7z,,,,,,,nan,nan,nan,nan,nan
753,solomonsisland_biol.lab.__usa.csv,-76.452,38.317,./20cr/solomonsisland_biol.lab.__usa.7z,./era20c/solomonsisland_biol.lab.__usa.7z,./eraint/solomonsisland_biol.lab.__usa.7z,./merra/solomonsisland_biol.lab.__usa.7z,./erafive/solomonsisland_biol.lab.__usa.7z,0.117541818,0.115428045,0.109221176,0.118909976,0.105602769,ERA-FIVE,nan,nan,nan,nan,best
754,"southcaicos,u.k._001.csv",-72.0,22.0,"./20cr/southcaicos,u.k._001.7z","./era20c/southcaicos,u.k._001.7z","./eraint/southcaicos,u.k._001.7z","./merra/southcaicos,u.k._001.7z","./erafive/southcaicos,u.k._001.7z",0.12482166800000001,0.120345883,0.13259016099999998,0.118404648,0.12164251400000001,MERRA,nan,nan,nan,best,nan
755,"south_beach,or_592a_usa.csv",-124.04,44.625,"./20cr/south_beach,or_592a_usa.7z","./era20c/south_beach,or_592a_usa.7z","./eraint/south_beach,or_592a_usa.7z","./merra/south_beach,or_592a_usa.7z","./erafive/south_beach,or_592a_usa.7z",0.119258318,0.098798137,0.086554589,0.089162754,0.09555694699999999,ERA-Interim,nan,nan,best,nan,nan
756,south_caicos_720a_uk.csv,-71.533,21.483,./20cr/south_caicos_720a_uk.7z,./era20c/south_caicos_720a_uk.7z,./eraint/south_caicos_720a_uk.7z,./merra/south_caicos_720a_uk.7z,./erafive/south_caicos_720a_uk.7z,0.09097066599999999,0.08599601300000001,0.102997375,0.11377209099999999,0.10786567400000001,ERA-20c,nan,best,nan,nan,nan
757,"south_pass,_la_764a_usa.csv",-89.14,28.99,"./20cr/south_pass,_la_764a_usa.7z","./era20c/south_pass,_la_764a_usa.7z","./eraint/south_pass,_la_764a_usa.7z","./merra/south_pass,_la_764a_usa.7z","./erafive/south_pass,_la_764a_usa.7z",0.110059064,0.118585236,0.12107187800000001,0.11066605300000001,0.110438551,20CR,best,nan,nan,nan,nan
758,spikarna_021_sweden.csv,17.531,62.363,./20cr/spikarna_021_sweden.7z,./era20c/spikarna_021_sweden.7z,./eraint/spikarna_021_sweden.7z,./merra/spikarna_021_sweden.7z,./erafive/spikarna_021_sweden.7z,0.148724618,0.153155671,0.12663027300000002,0.130041767,0.124898259,ERA-FIVE,nan,nan,nan,nan,best
759,split_spli_croatia.csv,16.442,43.507,./20cr/split_spli_croatia.7z,./era20c/split_spli_croatia.7z,,,,,,,,,,nan,nan,nan,nan,nan
760,springmaidpier_usa.csv,-78.918,33.655,./20cr/springmaidpier_usa.7z,./era20c/springmaidpier_usa.7z,./eraint/springmaidpier_usa.7z,./merra/springmaidpier_usa.7z,./erafive/springmaidpier_usa.7z,0.13847575199999998,0.11168973800000001,0.138613023,0.15347886300000002,0.11073353699999999,ERA-FIVE,nan,nan,nan,nan,best
761,spring_bay_335a_australia.csv,147.93,-42.55,./20cr/spring_bay_335a_australia.7z,./era20c/spring_bay_335a_australia.7z,./eraint/spring_bay_335a_australia.7z,./merra/spring_bay_335a_australia.7z,./erafive/spring_bay_335a_australia.7z,0.09911844199999999,0.152369297,0.072066039,0.06904149999999999,0.070495835,MERRA,nan,nan,nan,best,nan
762,"st.croix,_akalimetreebay__001.csv",-64.753,17.697,"./20cr/st.croix,_akalimetreebay__001.7z","./era20c/st.croix,_akalimetreebay__001.7z","./eraint/st.croix,_akalimetreebay__001.7z","./merra/st.croix,_akalimetreebay__001.7z","./erafive/st.croix,_akalimetreebay__001.7z",0.037990138,0.037483796,0.037458985,0.037425372,0.037364703,ERA-FIVE,nan,nan,nan,nan,best
763,"st.johns,nf_00905_canada.csv",-52.717,47.567,"./20cr/st.johns,nf_00905_canada.7z","./era20c/st.johns,nf_00905_canada.7z","./eraint/st.johns,nf_00905_canada.7z","./merra/st.johns,nf_00905_canada.7z","./erafive/st.johns,nf_00905_canada.7z",0.15809262400000001,0.143021221,0.12565532699999998,0.117179709,0.106942441,ERA-FIVE,nan,nan,nan,nan,best
764,st.paulisland_001.csv,77.583,-38.717,./20cr/st.paulisland_001.7z,./era20c/st.paulisland_001.7z,./eraint/st.paulisland_001.7z,./merra/st.paulisland_001.7z,./erafive/st.paulisland_001.7z,0.11042507300000001,0.08393691800000001,0.113435088,0.11861210000000001,0.087213902,ERA-20c,nan,best,nan,nan,nan
765,st.petersburg_usa.csv,-82.62700000000002,27.761,./20cr/st.petersburg_usa.7z,./era20c/st.petersburg_usa.7z,./eraint/st.petersburg_usa.7z,./merra/st.petersburg_usa.7z,./erafive/st.petersburg_usa.7z,0.131552556,0.09418392199999999,0.09525359,0.10462422800000001,0.099543855,ERA-20c,nan,best,nan,nan,nan
766,"st._augustine,fl_262a_usa.csv",-81.262,29.857,"./20cr/st._augustine,fl_262a_usa.7z","./era20c/st._augustine,fl_262a_usa.7z","./eraint/st._augustine,fl_262a_usa.7z","./merra/st._augustine,fl_262a_usa.7z","./erafive/st._augustine,fl_262a_usa.7z",0.11944591199999999,0.132987404,0.130889205,0.132258332,0.13449444300000002,20CR,best,nan,nan,nan,nan
767,st._helena_292a_united_kingdom.csv,-5.7167,-15.917,./20cr/st._helena_292a_united_kingdom.7z,./era20c/st._helena_292a_united_kingdom.7z,./eraint/st._helena_292a_united_kingdom.7z,./merra/st._helena_292a_united_kingdom.7z,./erafive/st._helena_292a_united_kingdom.7z,0.026558937,0.023036796000000002,0.022523748,0.022376369,0.022335447,ERA-FIVE,nan,nan,nan,nan,best
768,st._john_s_b_276b_canada.csv,-52.7,47.567,./20cr/st._john_s_b_276b_canada.7z,./era20c/st._john_s_b_276b_canada.7z,./eraint/st._john_s_b_276b_canada.7z,./merra/st._john_s_b_276b_canada.7z,./erafive/st._john_s_b_276b_canada.7z,0.163248478,0.14206322400000002,0.10792178300000001,0.125213471,0.127358374,ERA-Interim,nan,nan,best,nan,nan
769,"st._petersburg,_fl_759a_usa.csv",-82.62700000000002,27.76,"./20cr/st._petersburg,_fl_759a_usa.7z","./era20c/st._petersburg,_fl_759a_usa.7z","./eraint/st._petersburg,_fl_759a_usa.7z","./merra/st._petersburg,_fl_759a_usa.7z","./erafive/st._petersburg,_fl_759a_usa.7z",0.129541018,0.09387620599999999,0.09373727400000001,0.10415503699999999,0.10466447,ERA-Interim,nan,nan,best,nan,nan
770,stanley_uk.csv,-57.82100000000001,-51.692,./20cr/stanley_uk.7z,./era20c/stanley_uk.7z,./eraint/stanley_uk.7z,./merra/stanley_uk.7z,./erafive/stanley_uk.7z,0.153063366,0.10450021699999999,0.095518357,0.099308479,0.077385915,ERA-FIVE,nan,nan,nan,nan,best
771,stenungsund_022_sweden.csv,11.832,58.093,./20cr/stenungsund_022_sweden.7z,./era20c/stenungsund_022_sweden.7z,./eraint/stenungsund_022_sweden.7z,./merra/stenungsund_022_sweden.7z,./erafive/stenungsund_022_sweden.7z,0.149621863,0.147267923,0.12379727199999999,0.134347559,0.132226119,ERA-Interim,nan,nan,best,nan,nan
772,"steveston,bc_07607_canada.csv",-123.18,49.125,"./20cr/steveston,bc_07607_canada.7z","./era20c/steveston,bc_07607_canada.7z","./eraint/steveston,bc_07607_canada.7z","./merra/steveston,bc_07607_canada.7z","./erafive/steveston,bc_07607_canada.7z",0.13148864300000002,0.12336027599999999,0.11834673300000001,0.12089796,0.12340539,ERA-Interim,nan,nan,best,nan,nan
773,sthelena_uk.csv,-5.7178,-15.921,./20cr/sthelena_uk.7z,./era20c/sthelena_uk.7z,./eraint/sthelena_uk.7z,./merra/sthelena_uk.7z,./erafive/sthelena_uk.7z,0.026643037999999997,0.023050827000000003,0.022528619,0.022380674,0.022468747,MERRA,nan,nan,nan,best,nan
774,sthelier_p074_uk.csv,-2.1167,49.183,./20cr/sthelier_p074_uk.7z,./era20c/sthelier_p074_uk.7z,./eraint/sthelier_p074_uk.7z,./merra/sthelier_p074_uk.7z,./erafive/sthelier_p074_uk.7z,0.12668758900000002,0.12434096,0.10964547300000001,0.114764509,0.112824105,ERA-Interim,nan,nan,best,nan,nan
775,stmarys_p231_uk.csv,-6.3164,49.918,./20cr/stmarys_p231_uk.7z,./era20c/stmarys_p231_uk.7z,./eraint/stmarys_p231_uk.7z,./merra/stmarys_p231_uk.7z,./erafive/stmarys_p231_uk.7z,0.093136063,0.10308826900000001,0.087950149,0.08921374800000001,0.083533699,ERA-FIVE,nan,nan,nan,nan,best
776,stockholm_826a_sweden.csv,18.082,59.324,./20cr/stockholm_826a_sweden.7z,./era20c/stockholm_826a_sweden.7z,./eraint/stockholm_826a_sweden.7z,./merra/stockholm_826a_sweden.7z,./erafive/stockholm_826a_sweden.7z,0.117602629,0.11550542400000001,0.123030187,0.122218194,0.119215247,ERA-20c,nan,best,nan,nan,nan
777,stornoway_p042_uk.csv,-6.3882,58.208,./20cr/stornoway_p042_uk.7z,./era20c/stornoway_p042_uk.7z,./eraint/stornoway_p042_uk.7z,./merra/stornoway_p042_uk.7z,./erafive/stornoway_p042_uk.7z,0.13832943,0.124995732,0.099384498,0.105366889,0.17074456899999998,ERA-Interim,nan,nan,best,nan,nan
778,suape_710a_brazil.csv,-34.95,-8.35,./20cr/suape_710a_brazil.7z,./era20c/suape_710a_brazil.7z,./eraint/suape_710a_brazil.7z,./merra/suape_710a_brazil.7z,./erafive/suape_710a_brazil.7z,0.079000321,0.08464573199999999,0.07776874,0.07867590599999999,0.07853304,ERA-Interim,nan,nan,best,nan,nan
779,subic_bay_382a_philippines.csv,120.25,14.765,./20cr/subic_bay_382a_philippines.7z,./era20c/subic_bay_382a_philippines.7z,./eraint/subic_bay_382a_philippines.7z,./merra/subic_bay_382a_philippines.7z,./erafive/subic_bay_382a_philippines.7z,0.035857225,0.04021488,0.035875557999999995,0.034498601000000004,0.033842756,ERA-FIVE,nan,nan,nan,nan,best
780,sumoto_japan.csv,134.9,34.35,./20cr/sumoto_japan.7z,./era20c/sumoto_japan.7z,./eraint/sumoto_japan.7z,./merra/sumoto_japan.7z,./erafive/sumoto_japan.7z,0.09580571199999999,0.094610985,0.082346192,0.088318621,0.08889353300000001,ERA-Interim,nan,nan,best,nan,nan
781,surabaya_160a_indonesia.csv,112.72,-7.2083,./20cr/surabaya_160a_indonesia.7z,./era20c/surabaya_160a_indonesia.7z,./eraint/surabaya_160a_indonesia.7z,./merra/surabaya_160a_indonesia.7z,./erafive/surabaya_160a_indonesia.7z,0.099836466,0.097783306,0.09979305599999999,0.10268673099999999,0.102360649,ERA-20c,nan,best,nan,nan,nan
782,"suva,fiji_001.csv",178.43,-18.132,"./20cr/suva,fiji_001.7z","./era20c/suva,fiji_001.7z","./eraint/suva,fiji_001.7z","./merra/suva,fiji_001.7z","./erafive/suva,fiji_001.7z",0.046856184,0.038565552999999995,0.039109854,0.037631089,0.03237814,ERA-FIVE,nan,nan,nan,nan,best
783,"syowa,_antarctica_127a_japan.csv",39.6,-69.0,"./20cr/syowa,_antarctica_127a_japan.7z","./era20c/syowa,_antarctica_127a_japan.7z","./eraint/syowa,_antarctica_127a_japan.7z","./merra/syowa,_antarctica_127a_japan.7z","./erafive/syowa,_antarctica_127a_japan.7z",0.090464517,0.08978560000000001,0.082300065,0.080750719,0.079250255,ERA-FIVE,nan,nan,nan,nan,best
784,takamatsu_japan.csv,134.05,34.35,./20cr/takamatsu_japan.7z,./era20c/takamatsu_japan.7z,./eraint/takamatsu_japan.7z,./merra/takamatsu_japan.7z,./erafive/takamatsu_japan.7z,0.09632451300000001,0.090457232,0.081618385,0.088710391,0.084356575,ERA-Interim,nan,nan,best,nan,nan
785,takoradi_c_231c_ghana.csv,-1.75,4.8833,./20cr/takoradi_c_231c_ghana.7z,./era20c/takoradi_c_231c_ghana.7z,./eraint/takoradi_c_231c_ghana.7z,./merra/takoradi_c_231c_ghana.7z,./erafive/takoradi_c_231c_ghana.7z,0.049547095,0.050420097999999997,0.047550407999999995,0.049408217000000004,0.054228225,ERA-Interim,nan,nan,best,nan,nan
786,talara_b_092b_peru.csv,-81.282,-4.5817,./20cr/talara_b_092b_peru.7z,./era20c/talara_b_092b_peru.7z,./eraint/talara_b_092b_peru.7z,./merra/talara_b_092b_peru.7z,./erafive/talara_b_092b_peru.7z,0.082203663,0.081990173,0.081396208,0.08444415,0.085281052,ERA-Interim,nan,nan,best,nan,nan
787,tanegashima_japan.csv,130.97,30.467,./20cr/tanegashima_japan.7z,./era20c/tanegashima_japan.7z,./eraint/tanegashima_japan.7z,./merra/tanegashima_japan.7z,./erafive/tanegashima_japan.7z,0.083590274,0.08346218400000001,0.078972298,0.078742824,0.079340066,MERRA,nan,nan,nan,best,nan
788,tanjong_pagar_699a_singapore.csv,103.85,1.2617,./20cr/tanjong_pagar_699a_singapore.7z,./era20c/tanjong_pagar_699a_singapore.7z,./eraint/tanjong_pagar_699a_singapore.7z,./merra/tanjong_pagar_699a_singapore.7z,./erafive/tanjong_pagar_699a_singapore.7z,0.07696760700000001,0.070683329,0.067055537,0.067661492,0.07231124,ERA-Interim,nan,nan,best,nan,nan
789,tannowa_japan.csv,135.18,34.333,./20cr/tannowa_japan.7z,./era20c/tannowa_japan.7z,./eraint/tannowa_japan.7z,./merra/tannowa_japan.7z,./erafive/tannowa_japan.7z,0.092243094,0.095194141,0.074115038,0.08788646800000001,0.083886456,ERA-Interim,nan,nan,best,nan,nan
790,taranaki_076a_new_zealand.csv,174.03,-39.05,./20cr/taranaki_076a_new_zealand.7z,./era20c/taranaki_076a_new_zealand.7z,./eraint/taranaki_076a_new_zealand.7z,./merra/taranaki_076a_new_zealand.7z,./erafive/taranaki_076a_new_zealand.7z,0.085602051,0.085225447,0.07201579,0.074166433,0.070552083,ERA-FIVE,nan,nan,nan,nan,best
791,taranto_taranto_italy.csv,17.225,40.475,./20cr/taranto_taranto_italy.7z,./era20c/taranto_taranto_italy.7z,./eraint/taranto_taranto_italy.7z,./merra/taranto_taranto_italy.7z,./erafive/taranto_taranto_italy.7z,0.071227624,0.079768792,0.076613313,0.072190612,0.07377561099999999,20CR,best,nan,nan,nan,nan
792,"tarawa_c_betio_,kiribati_001.csv",172.94,1.3583,"./20cr/tarawa_c_betio_,kiribati_001.7z","./era20c/tarawa_c_betio_,kiribati_001.7z","./eraint/tarawa_c_betio_,kiribati_001.7z","./merra/tarawa_c_betio_,kiribati_001.7z","./erafive/tarawa_c_betio_,kiribati_001.7z",0.04725227,0.047221814,0.047337597,0.044344804,0.046552647,MERRA,nan,nan,nan,best,nan
793,tarifa_tari_spain.csv,-5.6,36.0,./20cr/tarifa_tari_spain.7z,./era20c/tarifa_tari_spain.7z,./eraint/tarifa_tari_spain.7z,./merra/tarifa_tari_spain.7z,./erafive/tarifa_tari_spain.7z,0.092415089,0.058969617,0.055636924000000004,0.061481375,0.057671857,ERA-Interim,nan,nan,best,nan,nan
794,tauranga_073a_new_zealand.csv,176.18,-37.65,./20cr/tauranga_073a_new_zealand.7z,./era20c/tauranga_073a_new_zealand.7z,./eraint/tauranga_073a_new_zealand.7z,./merra/tauranga_073a_new_zealand.7z,./erafive/tauranga_073a_new_zealand.7z,0.083435392,0.069138577,0.065529561,0.056745355,0.061470066,MERRA,nan,nan,nan,best,nan
795,tawau_385a_malaysia.csv,117.88,4.2333,./20cr/tawau_385a_malaysia.7z,./era20c/tawau_385a_malaysia.7z,./eraint/tawau_385a_malaysia.7z,./merra/tawau_385a_malaysia.7z,./erafive/tawau_385a_malaysia.7z,0.047108224000000004,0.047209121,0.051389713,0.047828807,0.052173748,20CR,best,nan,nan,nan,nan
796,teknaf_137a_bangladesh.csv,92.3,20.883000000000006,./20cr/teknaf_137a_bangladesh.7z,./era20c/teknaf_137a_bangladesh.7z,./eraint/teknaf_137a_bangladesh.7z,./merra/teknaf_137a_bangladesh.7z,./erafive/teknaf_137a_bangladesh.7z,0.108661195,0.105350391,0.103109516,0.10102039199999999,0.103036166,MERRA,nan,nan,nan,best,nan
797,"telchac,_yuk._862a_mexico.csv",-89.30799999999998,21.34,"./20cr/telchac,_yuk._862a_mexico.7z",,"./eraint/telchac,_yuk._862a_mexico.7z","./merra/telchac,_yuk._862a_mexico.7z","./erafive/telchac,_yuk._862a_mexico.7z",,,,,,,nan,nan,nan,nan,nan
798,tenerife_tenerife_spain.csv,-16.24,28.478,./20cr/tenerife_tenerife_spain.7z,./era20c/tenerife_tenerife_spain.7z,./eraint/tenerife_tenerife_spain.7z,./merra/tenerife_tenerife_spain.7z,./erafive/tenerife_tenerife_spain.7z,0.037010987,0.051604066,0.033648956,0.033407092,0.032492945,ERA-FIVE,nan,nan,nan,nan,best
799,termisa_284a_brazil.csv,-37.05,-4.8167,./20cr/termisa_284a_brazil.7z,./era20c/termisa_284a_brazil.7z,./eraint/termisa_284a_brazil.7z,./merra/termisa_284a_brazil.7z,./erafive/termisa_284a_brazil.7z,0.03275226,0.030332332000000004,0.037628412,0.041531481,0.040348562000000004,ERA-20c,nan,best,nan,nan,nan
800,thevenard_026_australia.csv,133.65,-32.146,./20cr/thevenard_026_australia.7z,./era20c/thevenard_026_australia.7z,./eraint/thevenard_026_australia.7z,./merra/thevenard_026_australia.7z,./erafive/thevenard_026_australia.7z,0.185447257,0.166921335,0.126235235,0.137408356,0.16435997,ERA-Interim,nan,nan,best,nan,nan
801,timaru_665a_new_zealand.csv,171.25,-44.383,./20cr/timaru_665a_new_zealand.7z,./era20c/timaru_665a_new_zealand.7z,./eraint/timaru_665a_new_zealand.7z,./merra/timaru_665a_new_zealand.7z,./erafive/timaru_665a_new_zealand.7z,0.094473595,0.087913467,0.084712723,0.09853370800000001,0.098007071,ERA-Interim,nan,nan,best,nan,nan
802,tinian_698a_n._mariana_islands.csv,145.62,14.96,./20cr/tinian_698a_n._mariana_islands.7z,./era20c/tinian_698a_n._mariana_islands.7z,./eraint/tinian_698a_n._mariana_islands.7z,./merra/tinian_698a_n._mariana_islands.7z,./erafive/tinian_698a_n._mariana_islands.7z,0.04844035,0.045907217,0.04513075,0.046185618,0.04792286,ERA-Interim,nan,nan,best,nan,nan
803,tioman_323a_malaysia.csv,104.14,2.8067,./20cr/tioman_323a_malaysia.7z,./era20c/tioman_323a_malaysia.7z,./eraint/tioman_323a_malaysia.7z,./merra/tioman_323a_malaysia.7z,./erafive/tioman_323a_malaysia.7z,0.07599557900000001,0.078400963,0.075107493,0.073708629,0.079211137,MERRA,nan,nan,nan,best,nan
804,toba_japan.csv,136.85,34.467,./20cr/toba_japan.7z,./era20c/toba_japan.7z,./eraint/toba_japan.7z,./merra/toba_japan.7z,./erafive/toba_japan.7z,0.09105820099999999,0.10011781199999999,0.08157945400000001,0.097776106,0.083726674,ERA-Interim,nan,nan,best,nan,nan
805,tobermory_p223_uk.csv,-6.0642,56.62300000000001,./20cr/tobermory_p223_uk.7z,./era20c/tobermory_p223_uk.7z,./eraint/tobermory_p223_uk.7z,./merra/tobermory_p223_uk.7z,./erafive/tobermory_p223_uk.7z,0.224054605,0.175131512,0.194313338,0.217441105,0.138570419,ERA-FIVE,nan,nan,nan,nan,best
806,"tofino,bc_08615_canada.csv",-125.91,49.153999999999996,"./20cr/tofino,bc_08615_canada.7z","./era20c/tofino,bc_08615_canada.7z","./eraint/tofino,bc_08615_canada.7z","./merra/tofino,bc_08615_canada.7z","./erafive/tofino,bc_08615_canada.7z",0.144002157,0.137962941,0.106791581,0.115774184,0.113682579,ERA-Interim,nan,nan,best,nan,nan
807,tokyo_japan.csv,139.77,35.65,./20cr/tokyo_japan.7z,./era20c/tokyo_japan.7z,./eraint/tokyo_japan.7z,./merra/tokyo_japan.7z,./erafive/tokyo_japan.7z,0.099605512,0.093023737,0.08448086699999999,0.088801937,0.088701882,ERA-Interim,nan,nan,best,nan,nan
808,topolobampo_676a_mexico.csv,-109.05,25.6,./20cr/topolobampo_676a_mexico.7z,./era20c/topolobampo_676a_mexico.7z,,,,,,,,,,nan,nan,nan,nan,nan
809,tosashimizu_japan.csv,132.97,32.783,./20cr/tosashimizu_japan.7z,./era20c/tosashimizu_japan.7z,./eraint/tosashimizu_japan.7z,./merra/tosashimizu_japan.7z,./erafive/tosashimizu_japan.7z,0.085594252,0.083392962,0.07786602299999999,0.082683057,0.076613561,ERA-FIVE,nan,nan,nan,nan,best
810,toulon_france.csv,5.9131,43.117,./20cr/toulon_france.7z,./era20c/toulon_france.7z,./eraint/toulon_france.7z,./merra/toulon_france.7z,./erafive/toulon_france.7z,0.09157480900000001,0.058065849,0.07954976700000001,0.080938658,0.058419026,ERA-20c,nan,best,nan,nan,nan
811,townsville_025_australia.csv,146.83,-19.25,./20cr/townsville_025_australia.7z,./era20c/townsville_025_australia.7z,./eraint/townsville_025_australia.7z,./merra/townsville_025_australia.7z,./erafive/townsville_025_australia.7z,0.076338636,0.070563558,0.076235457,0.074491303,0.08089625,ERA-20c,nan,best,nan,nan,nan
812,toyama_japan.csv,137.23,36.766999999999996,./20cr/toyama_japan.7z,./era20c/toyama_japan.7z,./eraint/toyama_japan.7z,./merra/toyama_japan.7z,./erafive/toyama_japan.7z,0.06849782900000001,0.066911805,0.061204092,0.06674567599999999,0.063127599,ERA-Interim,nan,nan,best,nan,nan
813,tregde_006_norway.csv,7.5666,58.0,./20cr/tregde_006_norway.7z,./era20c/tregde_006_norway.7z,./eraint/tregde_006_norway.7z,./merra/tregde_006_norway.7z,./erafive/tregde_006_norway.7z,0.115644766,0.108136157,0.09353306800000001,0.105433679,0.102384169,ERA-Interim,nan,nan,best,nan,nan
814,trieste_270061_italy.csv,13.75,45.65,./20cr/trieste_270061_italy.7z,./era20c/trieste_270061_italy.7z,./eraint/trieste_270061_italy.7z,./merra/trieste_270061_italy.7z,./erafive/trieste_270061_italy.7z,0.105062026,0.112243954,0.10231885800000001,0.10222814300000001,0.101996453,ERA-FIVE,nan,nan,nan,nan,best
